toi,tid,tfopwg_disp,pl_orbper,pl_tranmid,toi_created,rowupdate,ra,dec,st_tmag,st_teff,st_rad
"5794.01",273874849,"KP",1.4857148,2459825.5522590,"2022-09-22 22:57:13","2023-03-15 16:02:02",298.3952440,47.8149860,13.6414000,5781.0000000,1.0103400
"5795.01",151724385,"CP",6.1406207,2459770.6746990,"2022-09-22 22:57:14","2026-01-21 10:08:01",304.8687820,-7.5476600,10.1872000,5708.0000000,1.0504200
"5796.01",391958006,"KP",1.7430143,2459771.5515890,"2022-09-22 22:57:14","2022-09-24 12:03:37",291.7770460,1.3836630,11.6659000,5529.0000000,0.9377410
"5797.01",374530847,"KP",2.1521630,2459770.2313950,"2022-09-22 22:57:15","2022-09-24 12:03:37",307.7255590,6.4293310,10.9984000,5147.0000000,0.8546700
"5798.01",305243225,"KP",1.2129139,2459770.5198920,"2022-09-22 22:57:15","2023-03-15 16:02:02",306.1239080,16.7621460,11.7340000,5918.2300000,1.1517600
"5799.01",328081248,"CP",4.1645448,2459772.3344790,"2022-09-22 22:57:15","2025-04-21 12:03:49",301.6301790,15.9891420,11.1798000,3521.0000000,0.3433580
"580.01",81419525,"PC",1.5498373,2460012.4275420,"2019-04-13 05:20:07","2023-06-28 16:02:02",123.1082740,-46.1091400,9.5518000,11159.0000000,1.5800000
"5800.01",151759246,"CP",2.6282606,2459771.7132100,"2022-09-22 22:57:16","2025-05-16 12:03:36",305.0655460,-7.4119240,8.6133000,4821.0000000,0.8170340
"5801.01",243921117,"KP",3.0678160,2459770.0267540,"2022-09-22 22:57:16","2022-09-24 12:03:37",303.1668000,-2.1444370,10.3622000,3965.0000000,0.6365720
"5802.01",399402994,"KP",2.7161298,2459770.4706120,"2022-09-22 22:57:17","2022-09-24 12:03:37",304.2079920,3.2939490,11.8886000,5962.0000000,1.1867800
"5803.01",466382581,"CP",5.3829728,2460550.9450010,"2022-10-12 17:37:19","2024-11-05 12:03:04",327.2487500,6.2781780,9.9370000,5134.0000000,0.7600000
"5804.01",303055194,"FP",1.7615631,2459822.9076140,"2022-10-12 17:37:19","2023-07-27 12:02:55",330.6711880,11.9910290,9.7809500,6270.7000000,1.9500000
"5078.01",303523128,"PC",1.5110224,2460258.6036640,"2022-01-06 23:39:40","2024-11-18 16:02:01",51.3653990,13.5074880,9.7119000,4595.0000000,0.6800000
"5079.01",69672493,"FP",1.4920726,2460257.0967650,"2022-01-06 23:39:40","2023-12-20 10:08:02",77.3948390,24.3244930,9.6429010,5125.0000000,0.8100000
"508.01",425206121,"KP",4.6117328,2459222.7897200,"2019-03-14 21:38:48","2021-10-29 12:59:15",111.5095290,7.6157760,9.6540000,7346.0000000,1.6700000
"5080.01",17409453,"KP",9.7266500,2460243.1905010,"2022-01-06 23:39:41","2023-12-14 16:02:02",66.2363640,18.8273620,12.9285000,5583.6000000,1.4500000
"5081.01",203214138,"KP",5.1699026,2460280.3813010,"2022-01-06 23:39:41","2024-02-01 16:02:02",134.6902800,20.8689790,10.5649000,6283.4000000,1.4800000
"5082.01",437011608,"CP",4.2403543,2460284.8026430,"2022-01-06 23:39:42","2025-04-21 12:03:49",106.5695780,22.6831480,7.6253000,5670.0000000,0.9300000
"5083.01",5882269,"KP",4.7948642,2460251.7506960,"2022-01-06 23:39:42","2024-01-17 10:08:02",79.1407970,20.2549030,12.0394000,4072.0000000,0.6500000
"5084.01",438260486,"PC",5.8321337,2460252.9918560,"2022-01-06 23:39:43","2024-01-03 10:08:03",45.9545610,20.1105880,7.5640000,4544.0000000,0.7500000
"5085.01",6785559,"PC",4.5117148,2459546.9257410,"2022-01-06 23:39:43","2024-02-15 12:03:00",81.4334880,20.5440710,10.1125000,5785.0000000,1.3500000
"5086.01",178217113,"KP",2.9956366,2460256.8129670,"2022-01-06 23:39:44","2024-01-17 10:08:02",127.5787230,22.2359190,11.0514000,6135.5000000,1.4000000
"5087.01",18310799,"KP",17.3070631,2460253.0127600,"2022-01-06 23:39:44","2024-07-17 12:02:46",67.4128610,22.8825670,10.1192000,4230.6000000,0.7700000
"5088.01",234388232,"PC",10.3883213,2460266.1367570,"2022-01-06 23:39:45","2024-11-15 16:02:02",112.8916810,12.0344420,9.3422000,5638.7000000,0.8700000
"5088.02",234388232,"PC",13.4155226,2459521.2111190,"2022-01-06 23:39:45","2023-11-29 12:02:32",112.8916810,12.0344420,9.3422000,5638.7000000,0.8700000
"5089.01",330687113,"KP",5.1138350,2459503.1236080,"2022-01-06 23:46:11","2024-11-25 16:02:01",136.4894260,16.3255150,10.9990000,6315.7000000,1.5087600
"509.01",453211454,"CP",9.0588209,2460269.9749970,"2019-03-15 15:42:21","2024-01-04 10:08:02",117.9246420,9.3852410,7.9259000,5560.2600000,0.9600000
"509.02",453211454,"CP",21.4003129,2460259.0483690,"2021-03-11 23:41:25","2024-01-04 10:08:02",117.9246420,9.3852410,7.9259000,5560.2600000,0.9623240
"5090.01",184892124,"KP",1.9828041,2459500.6691140,"2022-01-06 23:46:12","2024-11-26 16:02:02",130.6641650,19.4143600,16.0573000,3213.0000000,0.2930470
"5091.01",438073782,"PC",3.6413702,2459546.8288970,"2022-01-06 23:46:12","2025-12-09 12:03:42",95.6350620,14.0176320,11.4438000,6832.0000000,1.5000000
"5333.01",96948338,"PC",11.4420309,2459507.7361200,"2022-02-28 23:29:33","2024-11-15 16:02:02",74.4579470,31.3186660,11.9920000,4932.0000000,0.8700000
"5334.01",247409676,"PC",3.6136326,2459520.9041380,"2022-02-28 23:29:33","2024-08-22 10:08:01",42.1762590,20.8094270,12.3857000,5957.5000000,1.4100000
"5335.01",381360750,"PC",3.6139919,2459520.7256450,"2022-02-28 23:29:34","2024-08-22 10:08:01",46.9523730,15.3590830,12.5223000,5427.0000000,0.9200000
"5336.01",430099722,"PC",4.0153167,2459520.5363550,"2022-02-28 23:29:34","2024-08-22 10:08:01",96.2345610,23.6578440,12.8019000,6093.9000000,1.4800000
"5337.01",27294830,"PC",0.7135221,2459522.8766240,"2022-02-28 23:29:35","2024-08-22 10:08:01",77.5560920,19.6400840,12.8997000,4626.0000000,1.0800000
"5338.01",467615239,"PC",2.6429687,2459522.3412900,"2022-02-28 23:29:35","2024-11-26 12:03:11",78.1727280,22.5059240,13.1504000,5439.0000000,1.0100000
"5339.01",101348333,"PC",15.1873222,2459494.7222610,"2022-02-28 23:29:35","2024-08-22 10:08:01",49.1734620,30.7470300,11.3750000,5938.0000000,0.9800000
"534.01",281909674,"KP",4.0350444,2458470.8167200,"2019-03-28 00:07:14","2021-12-09 10:10:02",102.7211430,-5.0864560,14.4266000,5945.0000000,1.1370699
"5340.01",14156936,"PC",4.9393117,2459519.9403680,"2022-02-28 23:29:36","2024-08-22 10:08:01",59.3094820,22.3783370,11.7085000,6287.2000000,1.6900000
"5341.01",90669930,"PC",20.6875239,2459513.9305010,"2022-02-28 23:29:36","2024-08-22 10:08:01",53.4943480,32.1187720,13.3053000,4660.7000000,0.7500000
"5342.01",356990855,"PC",0.5894678,2459524.0584190,"2022-02-28 23:29:37","2024-08-22 10:08:01",76.4317320,29.7255390,11.4217000,5946.0000000,2.3900000
"5343.01",34980970,"PC",12.8363910,2459503.5191910,"2022-02-28 23:29:37","2024-09-23 12:03:08",48.0260430,24.5335610,11.1828000,5156.0000000,0.6900000
"5344.01",16005254,"CP",3.7927572,2459522.8252100,"2022-02-28 23:29:38","2025-04-21 12:03:49",63.2662160,20.9151570,13.2239000,3575.0000000,0.5800000
"5345.01",96165095,"PC",1.1062164,2459910.2850400,"2022-02-28 23:29:38","2024-11-15 16:02:02",72.6014800,33.0140250,11.0543000,4816.0000000,1.4100000
"5346.01",26018819,"PC",3.9783327,2459520.3018010,"2022-02-28 23:29:38","2024-12-30 12:03:08",52.5230540,20.8078240,13.4348000,6441.1000000,1.1800000
"5347.01",21119973,"PC",1.7109175,2459883.2538860,"2022-02-28 23:29:39","2025-11-14 12:03:41",36.1368740,24.1015460,13.0320000,4686.8000000,0.7200000
"5348.01",366527844,"PC",3.0890070,2459910.6952810,"2022-02-28 23:29:39","2024-09-06 10:08:02",76.4783710,32.7231300,12.4069000,6622.0000000,1.4927800
"5349.01",26054627,"CP",3.3176675,2459521.8138260,"2022-02-28 23:29:40","2025-09-25 12:04:21",52.7125700,20.8796280,13.8117000,3640.0000000,0.5900000
"535.01",280210963,"KP",2.8280391,2459203.4868940,"2019-03-28 00:07:14","2021-12-09 10:10:02",100.7656870,-1.2964440,14.7971000,5675.0000000,1.0367399
"5577.01",98833877,"PC",0.3585580,2459606.6702400,"2022-05-17 20:13:12","2024-08-22 10:08:01",105.3083370,41.1296910,11.1947000,6813.5000000,1.6700000
"5578.01",154563411,"PC",13.4659853,2459583.6500400,"2022-05-17 20:13:13","2026-07-17 12:03:25",189.2656510,75.9204400,12.3681000,4340.0000000,0.6900000
"5579.01",252928337,"PC",19.8628449,2459583.2609490,"2022-05-17 20:13:13","2025-04-22 12:03:00",105.8216730,52.5167300,13.5426000,3595.0000000,0.4300000
"558.01",207110080,"CP",14.5728985,2459133.4072410,"2019-04-04 21:13:03","2024-09-07 10:08:02",42.2915090,-58.0246830,10.9923000,6025.8000000,1.7609500
"5580.01",366298702,"PC",5.2782582,2459603.1221080,"2022-05-17 20:13:13","2024-08-22 10:08:01",112.2625750,42.0319100,12.2989000,5647.0000000,1.2900000
"5581.01",456306892,"PC",33.5386891,2459390.9591170,"2022-05-17 20:13:14","2026-01-15 16:00:02",118.0654110,70.1655690,11.8294000,4947.0000000,0.7943960
"5582.01",392064198,"PC",4.5112500,2459604.3343850,"2022-05-17 20:13:15","2024-08-22 10:08:01",110.6396650,30.4183540,11.2713000,6297.2000000,1.9100000
"5583.01",357244603,"PC",3.0650073,2459601.8142470,"2022-05-17 20:13:15","2024-08-22 10:08:01",107.6313730,74.4857440,14.2833000,3619.0000000,0.6900000
"5584.01",29169215,"PC",18.6300789,2459580.4483330,"2022-05-17 20:13:15","2024-08-22 10:08:01",135.3245120,47.4523510,10.7314000,4092.4000000,0.7500000
"5585.01",188389305,"PC",1.8434549,2459606.4644770,"2022-05-17 20:13:16","2024-08-22 10:08:01",129.4833550,37.7353150,13.0348000,6457.2000000,1.1400000
"5586.01",160165689,"PC",8.9165771,2459594.0818030,"2022-05-17 20:13:16","2024-08-22 10:08:01",244.0230570,86.3686440,13.4794000,5607.0000000,0.9800000
"5587.01",29069242,"PC",3.7349773,2459605.4499390,"2022-05-17 20:13:17","2024-08-22 10:08:01",117.7328870,46.3065680,13.3834000,5632.0000000,1.5700000
"5588.01",141762491,"PC",8.9109435,2459918.8350520,"2022-05-17 20:13:17","2024-08-22 10:08:01",120.5947950,83.1984190,12.4506000,5733.0000000,1.5700000
"5589.01",51094586,"PC",5.6895053,2459595.8363240,"2022-05-17 20:13:18","2025-12-09 12:03:42",108.6065010,56.7001430,11.4972000,5707.5000000,1.8900000
"559.01",209459275,"CP",6.9839072,2459166.1859950,"2019-04-04 21:13:03","2024-04-01 10:08:02",46.8186160,-31.1629950,10.5704000,5972.0000000,1.2100000
"5590.01",9907513,"PC",1.2749899,2459606.0615180,"2022-05-17 20:13:18","2024-08-22 10:08:01",110.6896770,37.6675110,11.9639000,4216.7000000,0.7800000
"5591.01",192969211,"PC",12.8665269,2459599.9668640,"2022-05-17 20:13:19","2024-08-22 10:08:01",123.0270930,42.2287140,12.1721000,5465.0000000,1.0500000
"5592.01",88529975,"PC",2.6085851,2459606.1945770,"2022-05-17 20:13:19","2024-08-22 10:08:01",106.6800680,65.8572490,12.1360000,6331.0000000,1.3800000
"5593.01",468433454,"PC",4.7974601,2459599.9978540,"2022-05-17 20:13:19","2024-08-22 10:08:01",128.5522300,39.2709720,13.2201000,6549.4000000,1.5100000
"4823.01",348756659,"PC",3.7260939,2459964.2808680,"2021-12-21 22:31:42","2023-08-10 16:02:02",134.1922960,-12.5726580,12.3474000,5736.0000000,0.9975000
"4824.01",179687771,"PC",5.1241620,2459278.8338390,"2021-12-21 22:31:42","2024-08-22 10:08:01",147.2536060,-3.6093790,12.8792000,5750.0000000,1.6500000
"4825.01",53047383,"PC",2.8183053,2459963.6442320,"2021-12-21 22:31:43","2024-09-07 10:08:02",125.9013010,-42.0813230,11.2275000,,
"4826.01",17683158,"PC",5.9730504,2459271.2054360,"2021-12-21 22:31:43","2025-02-04 12:03:18",135.7220150,-33.2948670,12.8972000,6137.0000000,1.4100000
"4827.01",332630868,"FP",736.5601487,2458525.4175750,"2021-12-21 22:31:43","2024-09-18 10:08:02",136.9436630,-17.0510070,12.3805000,5895.4000000,1.3100000
"4828.01",291469139,"PC",19.0286016,2459265.6745930,"2021-12-21 22:31:44","2024-08-22 10:08:01",111.1499200,-48.6199150,13.3510000,4733.0000000,0.8100000
"4829.01",268439377,"FP",0.9855374,2459279.2598010,"2021-12-21 22:31:44","2024-08-22 10:08:01",116.8359590,-49.1224530,13.1591000,6198.4000000,1.7600000
"483.01",393414358,"KP",4.3780807,2458469.6970720,"2019-02-22 14:51:24","2024-09-07 10:08:02",94.3363560,-38.3233830,10.4390000,5570.0000000,1.7922400
"4830.01",1260235,"PC",7.6945481,2459275.2929960,"2021-12-21 22:31:45","2024-08-22 10:08:01",131.4076010,-26.5030520,12.2452000,4875.8000000,
"4831.01",17896514,"PC",2.6375869,2459279.8101620,"2021-12-21 22:31:45","2024-08-22 10:08:01",136.2196460,-31.9300760,12.2920000,6196.0000000,2.9000000
"4832.01",186470968,"PC",2.7805098,2459990.2900390,"2021-12-21 22:31:46","2024-12-02 12:03:19",132.6825820,-34.7829310,13.7028000,3949.0000000,0.6800000
"4833.01",176442805,"PC",3.6520005,2459278.5765180,"2021-12-21 22:31:46","2024-08-22 10:08:01",131.8978660,-21.8593360,12.2709000,7194.0000000,1.6900000
"4834.01",77550515,"PC",3.1181660,2459275.2620660,"2021-12-21 22:31:46","2024-08-22 10:08:01",142.4040600,-0.9926040,13.0519000,5218.8000000,1.1500000
"4835.01",434428836,"PC",5.1953991,2459278.9227560,"2021-12-21 22:31:47","2026-07-17 12:03:25",139.3466970,-20.9233550,13.0341000,6047.0000000,1.8200000
"4836.01",231559817,"PC",5.1035091,2459965.7452700,"2021-12-21 22:31:47","2024-09-07 10:08:02",127.6904410,-27.4082390,11.0310000,8086.0000000,2.0700000
"4837.01",19612445,"PC",4.4644761,2459991.3729910,"2021-12-21 22:31:47","2024-08-22 10:08:01",139.8701710,-32.2975250,10.5378000,7013.0000000,1.7000000
"4838.01",374200604,"FP",0.7600190,2459525.7954520,"2021-12-21 22:31:48","2026-02-25 16:00:02",158.0734450,2.2378450,11.8690000,5690.2000000,1.6599900
"4839.01",38118291,"PC",13.3441946,2459273.9778080,"2021-12-21 22:31:49","2024-08-22 10:08:01",137.0189350,-28.9160520,12.3907000,4866.9000000,
"484.01",427348923,"FP",4.7286810,2459196.6480370,"2019-02-27 22:16:31","2021-10-29 12:59:15",83.5318830,-0.2077620,11.6888000,4425.0000000,0.9000000
"5092.01",90853136,"APC",2.3626901,2459546.2168630,"2022-01-06 23:46:13","2024-02-22 12:02:54",101.6255730,28.8412380,11.6786000,5222.4400000,0.7550470
"5093.01",63189173,"KP",2.2984058,2459501.0016690,"2022-01-06 23:46:13","2024-11-26 16:02:02",118.4831500,23.9382190,12.8033000,4221.5400000,0.7945840
"5094.01",19028197,"KP",3.3366511,2459500.5357400,"2022-01-06 23:46:14","2024-11-26 16:02:02",119.7735020,15.3912090,10.2479000,3552.0000000,0.4996980
"5095.01",434226736,"KP",3.4845543,2459501.7751760,"2022-01-06 23:46:14","2024-11-25 16:02:01",63.2739350,15.2477030,13.0275000,3204.0000000,0.2902160
"5096.01",26826078,"KP",2.8753183,2460285.2526690,"2022-01-06 23:46:15","2024-01-17 10:08:02",111.9164300,24.3361190,10.2832000,4604.0000000,0.6800000
"5097.01",203214081,"KP",5.7459945,2460261.8033570,"2022-01-06 23:46:15","2024-02-01 16:02:02",134.7188510,21.0747960,11.5219000,3413.0000000,0.3200000
"5098.01",14770122,"KP",3.5438732,2459500.3821370,"2022-01-06 23:46:16","2024-11-26 16:02:02",113.7582530,17.8300280,11.8887000,6466.0000000,1.7462400
"5099.01",91481801,"PC",14.4507561,2459447.8035760,"2022-01-06 23:46:16","2024-11-18 10:08:02",44.7935600,19.9897340,6.9762000,6761.3200000,2.0669501
"510.01",238086647,"APC",1.3523942,2460011.3163650,"2019-03-18 17:05:08","2023-04-04 16:02:02",104.9589800,-49.5074800,8.4633000,5915.0000000,1.2900000
"5100.01",349582831,"PC",3.4532143,2459500.6909360,"2022-01-06 23:46:17","2024-11-15 16:02:02",66.9349840,33.0862740,12.4261000,6028.0000000,1.3226399
"5101.01",366410512,"KP",10.1367283,2460247.8200340,"2022-01-06 23:46:17","2024-01-17 10:08:02",126.4882110,11.5110930,11.6718000,6283.0000000,1.5100000
"5102.01",82508808,"APC",0.4522013,2459500.5054230,"2022-01-06 23:46:18","2023-04-05 12:02:46",123.1521650,17.9301230,15.0155000,3739.0000000,0.6339460
"5103.01",366443576,"APC",4.9898664,2459570.0844770,"2022-01-06 23:46:18","2022-04-19 12:02:07",126.6240430,10.5553710,11.5679000,6242.0000000,1.6300000
"5104.01",415443327,"PC",4.8903760,2459501.6303620,"2022-01-25 21:39:21","2023-04-05 12:02:46",75.7544320,11.4492260,13.7667000,6278.0000000,1.4458801
"5105.01",203287192,"PC",4.4455436,2460277.6665160,"2022-01-25 21:39:21","2024-02-02 10:08:02",136.1699010,20.9314480,12.1476000,6355.8000000,2.1100000
"5106.01",59351345,"PC",2.4361097,2460257.6999280,"2022-01-25 22:18:17","2024-01-03 16:02:01",89.2882320,14.8789930,10.0704000,7182.5000000,2.3300000
"5107.01",97735297,"FP",1.8354365,2459547.9101110,"2022-01-25 22:18:17","2024-02-05 12:02:59",92.6749310,31.3283970,9.4098000,9758.0000000,3.2700000
"5350.01",68808155,"PC",7.5811005,2459520.6796570,"2022-02-28 23:29:40","2024-08-22 10:08:01",74.4023020,21.6019760,11.1846000,6257.6000000,1.1400000
"5351.01",27476314,"PC",2.8817237,2459523.1876500,"2022-02-28 23:29:41","2024-08-22 10:08:01",78.3723990,18.2595760,12.8807000,6182.0000000,1.6400000
"5352.01",69995219,"PC",2.0389145,2459523.2556860,"2022-02-28 23:29:41","2024-08-22 10:08:01",78.0396750,28.5468760,12.6022000,6396.0000000,1.3600000
"5353.01",113919944,"FP",1.2297408,2459524.2019660,"2022-02-28 23:29:41","2024-08-22 10:08:01",54.1652720,19.5659190,12.5500000,6186.6000000,1.4500000
"5354.01",34781378,"PC",4.7949288,2459520.8612710,"2022-02-28 23:29:42","2024-08-22 10:08:01",46.3306810,28.1858240,12.0664000,5850.0000000,1.4100000
"5355.01",96170689,"PC",9.6125545,2459912.0571850,"2022-02-28 23:29:42","2024-08-22 10:08:01",72.7896090,34.6277260,12.0647000,5825.7000000,1.5100000
"5356.01",467684543,"PC",3.1948695,2460211.3294460,"2022-02-28 23:29:43","2024-11-15 16:02:02",60.9646780,31.7759650,12.5434000,6577.4000000,2.0000000
"5357.01",150006846,"PC",9.6995203,2459513.6782450,"2022-02-28 23:29:43","2024-08-22 10:08:01",69.8412430,27.2880320,12.6690000,5504.0000000,1.0600000
"5358.01",46631742,"PC",2.6599132,2459450.1402260,"2022-02-28 23:29:44","2025-10-24 12:03:57",54.1838970,28.5502690,11.5278000,4636.3000000,0.8025240
"5359.01",90767677,"PC",1.6817287,2459522.0040480,"2022-02-28 23:29:44","2024-08-22 10:08:01",54.0660520,30.2059300,14.8143000,3174.0000000,0.4700000
"536.01",234825296,"KP",9.2432303,2458473.3821950,"2019-03-28 00:07:14","2021-12-08 16:02:02",97.7204250,0.2268930,13.8786000,5880.0000000,1.2998101
"5360.01",427578289,"APC",4.0107869,2459882.5172700,"2022-02-28 23:29:45","2024-08-22 10:08:01",54.9101390,28.9806200,13.3701000,6175.1000000,1.3800000
"5361.01",366602797,"FP",1.3574339,2459523.3953320,"2022-02-28 23:29:45","2024-08-22 10:08:01",76.5751620,31.2737750,13.0581000,6332.0000000,1.4000000
"5362.01",308522539,"PC",13.7279713,2459505.6624640,"2022-02-28 23:29:45","2024-08-22 10:08:01",75.3691030,28.8166050,13.3570000,6416.5000000,1.5700000
"5363.01",426448042,"PC",6.7504762,2459521.5485000,"2022-02-28 23:29:46","2024-08-22 10:08:01",40.2019410,18.8217610,13.4620000,5318.7000000,0.8900000
"5364.01",366754985,"PC",1.4466879,2459524.1305150,"2022-02-28 23:29:46","2024-08-22 10:08:01",77.0064700,31.8983770,10.8227000,6332.0000000,4.2800000
"5365.01",21132157,"PC",4.0069668,2459886.0324390,"2022-02-28 23:29:47","2025-04-22 12:03:00",36.5197880,26.0917930,11.0418000,6080.3000000,2.7600000
"5366.01",45034406,"PC",1.5328484,2459521.3063430,"2022-02-28 23:29:47","2024-08-22 10:08:01",91.7896010,23.1316490,12.4595000,6943.0000000,1.6700000
"5594.01",53394475,"PC",9.2271917,2459589.0725030,"2022-05-17 20:13:20","2024-08-22 10:08:01",118.4179870,54.1242120,12.8260000,5899.0000000,1.3200000
"5595.01",302908969,"PC",5.9900508,2459598.8694150,"2022-05-17 20:13:20","2025-01-13 12:03:09",110.4601650,35.2219830,12.1765000,4119.0000000,0.7400000
"5596.01",203144354,"APC",0.3642961,2459606.5494810,"2022-05-17 20:13:21","2024-08-22 10:08:01",106.3365630,42.8479090,13.2995000,6164.3000000,2.1700000
"5597.01",85284138,"PC",1.9784368,2459634.5092470,"2022-05-17 20:14:44","2024-08-22 10:08:01",144.4412280,34.8494120,13.4913000,6337.0000000,1.1100000
"5598.01",237108775,"PC",6.2948747,2459900.6517340,"2022-05-17 20:14:45","2025-07-22 12:04:25",257.3156360,80.4160800,14.7371000,3584.0000000,0.5300000
"5599.01",159160230,"PC",5.4368408,2459627.1289450,"2022-05-17 20:14:45","2024-08-22 10:08:01",199.3262380,55.6815390,11.2785000,6246.0000000,1.9100000
"560.01",101011575,"CP",6.3980642,2459982.8453990,"2019-04-05 20:18:16","2023-03-10 16:02:01",129.6883030,-13.2565270,8.5925000,4695.0000000,0.6300000
"560.02",101011575,"CP",18.8792871,2459987.3376470,"2021-07-19 00:13:44","2023-04-06 12:03:40",129.6883030,-13.2565270,8.5925000,4695.0000000,0.6300000
"5600.01",287268770,"PC",10.7173590,2459630.6931690,"2022-05-17 20:14:46","2026-07-17 12:03:25",155.1513610,63.2905910,13.1922000,5047.0000000,0.8000000
"5601.01",237097499,"PC",9.5197732,2459834.2664440,"2022-05-17 20:14:46","2024-09-01 12:02:56",239.5072310,66.0371820,13.3757000,4541.0000000,0.7700000
"5602.01",101592219,"PC",5.4853379,2459628.7100830,"2022-05-17 20:14:47","2024-08-22 10:08:01",144.6582790,33.6910830,13.4409000,6054.4000000,1.2100000
"5603.01",224293782,"PC",0.5736183,2459635.4635470,"2022-05-17 20:14:47","2024-08-22 10:08:01",184.1754710,57.6427010,11.6494000,6711.9000000,2.1200000
"5604.01",237015185,"PC",11.1801504,2459840.5749670,"2022-05-17 20:14:48","2024-09-23 12:03:08",306.3915390,63.5911050,11.2399000,6413.0000000,1.4700000
"5605.01",252469648,"PC",5.9133875,2459629.6504140,"2022-05-17 20:14:48","2024-08-22 10:08:01",150.5380080,50.1453870,11.0737000,4374.8000000,0.7400000
"5606.01",171599496,"PC",1.2369490,2459635.4648770,"2022-05-17 20:14:49","2024-08-22 10:08:01",156.8939290,22.4262350,13.3591000,4660.0000000,0.7500000
"5607.01",233070717,"PC",3.2750907,2459825.9734130,"2022-05-17 20:14:49","2024-08-22 10:08:01",270.8460780,63.2150700,13.1953000,5859.0000000,1.3300000
"5608.01",229713401,"PC",6.4424263,2459846.4232450,"2022-05-17 20:14:49","2024-08-22 10:08:01",278.5722330,66.9227850,12.6975000,4661.0000000,0.8000000
"5609.01",17122808,"PC",4.0192510,2459630.9701340,"2022-05-17 20:14:50","2025-04-26 12:03:08",144.1877510,36.5272950,13.4584000,5904.0000000,1.1600000
"561.01",377064495,"CP",10.7788330,2460273.2316240,"2019-04-13 04:39:13","2024-01-03 16:02:01",148.1851520,6.2161030,9.5273000,5391.0000000,0.8400000
"4840.01",80029842,"FP",2.3992876,2459279.3064220,"2021-12-21 22:31:49","2024-08-22 10:08:01",121.2323800,-47.7681300,12.2896000,6536.0000000,1.1500000
"4841.01",453060368,"PC",9.6284672,2459271.8948430,"2021-12-21 22:31:49","2024-08-22 10:08:01",145.8972670,0.6150290,12.7964000,5388.3000000,0.8800000
"4842.01",131034657,"PC",5.3374045,2459271.8889060,"2021-12-21 22:31:50","2024-08-22 10:08:01",117.4715280,-38.2222540,11.8379000,5064.7000000,3.0100000
"4843.01",258051471,"PC",8.3548746,2459970.4996810,"2021-12-21 22:31:50","2024-08-22 10:08:01",126.6946150,-27.0249540,12.4030000,6643.0000000,1.6300000
"4844.01",143994382,"PC",4.5425274,2459991.3853460,"2021-12-21 22:31:51","2024-08-22 10:08:01",119.1747350,-42.9630730,12.5368000,7333.0000000,1.2800000
"4845.01",26305150,"PC",4.2190900,2459992.3144800,"2021-12-21 22:31:51","2023-10-02 16:02:02",153.9104530,-9.3246860,12.7490000,5367.0000000,2.0238500
"4846.01",418971787,"FP",1.0638184,2459277.8933210,"2021-12-21 22:31:51","2024-08-22 10:08:01",120.4973370,-35.0613150,13.0246000,4963.0000000,0.7300000
"4847.01",186541435,"PC",7.0465721,2459271.9109730,"2021-12-21 22:31:52","2024-08-22 10:08:01",132.8098020,-31.9147440,12.3056000,4332.6000000,
"4848.01",134596619,"PC",3.7235407,2459966.2399640,"2021-12-21 22:31:52","2024-09-06 10:08:02",122.4938170,-37.0730130,13.0971000,7492.0000000,1.5487900
"4849.01",132534906,"FP",3.0617364,2459277.9786220,"2021-12-21 22:31:53","2024-08-22 10:08:01",119.7718980,-37.9006460,12.5874000,6783.0000000,0.9800000
"485.01",427352241,"FP",1.2667147,2459198.4378110,"2019-02-22 14:51:24","2021-10-29 12:59:15",83.6229860,-4.4150440,9.9955000,6084.0000000,1.8700000
"4850.01",332705008,"PC",7.6778159,2459269.7336230,"2021-12-21 22:31:53","2024-08-22 10:08:01",150.1891680,-14.8346910,12.8901000,5938.0000000,1.1900000
"4851.01",60377863,"PC",21.6091483,2459278.8246120,"2021-12-21 22:31:54","2024-08-22 10:08:01",112.2292890,-44.1397720,9.4051000,5967.0000000,1.1500000
"4852.01",74712191,"PC",7.2307407,2459304.7972950,"2021-12-21 22:33:21","2024-08-22 10:08:01",137.7951380,-42.5180660,11.8422000,7747.0000000,1.4300000
"4853.01",74530173,"PC",7.2333744,2459303.1966580,"2021-12-21 22:33:21","2024-08-22 10:08:01",137.6318030,-43.7435590,13.2181000,5508.0000000,0.8900000
"4854.01",70780410,"PC",3.9230475,2459991.8817560,"2021-12-21 22:33:22","2024-08-22 10:08:01",151.9063780,-31.7689520,13.2372000,5620.0000000,1.2800000
"4855.01",44514807,"PC",7.5872202,2459290.9558950,"2021-12-21 22:33:22","2024-08-22 10:08:01",145.6913250,-39.7867780,12.9514000,6419.0000000,2.2100000
"4856.01",428685938,"FP",14.4896397,2460022.8552490,"2021-12-21 22:33:22","2024-08-22 10:08:01",180.2314290,-23.6345540,14.3790000,3376.0000000,0.3500000
"4857.01",35972578,"PC",1.8881146,2459304.8119480,"2021-12-21 22:33:23","2024-08-22 10:08:01",149.2424280,-43.3847030,13.1051000,6309.0000000,1.4200000
"5108.01",350348197,"CP",6.7535728,2460285.3567460,"2022-01-25 22:18:18","2025-04-21 12:03:49",166.2695040,11.2464070,9.1845800,5880.0000000,1.3200000
"5109.01",411930845,"PC",3.2104815,2459547.3841130,"2022-01-25 22:18:18","2023-01-04 12:03:41",79.4130220,17.7145240,10.2846000,9124.0000000,4.7100000
