epoch,train_loss,validation_pr_auc
1.0,0.8691117763519287,0.43375069514168013
2.0,0.8599637692624872,0.440374349599938
3.0,0.8459376150911505,0.4365061554747103
4.0,0.8320936777374961,0.43237475639276424
5.0,0.8281625671820207,0.43296850561015104
6.0,0.8184589689428156,0.428810265379505
7.0,0.8062127015807412,0.42721208198331306
8.0,0.8126237717541781,0.4350361074958873
